team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Celta de Vigo,1.05,88.25,40,103.24,103.24,3923,181.33,182.44,187.0,176.22,180.63,,53.74,53.74,2042,3.92,3.92,149,43.92,43.92,1669,12.08,12.08,459,38,19,19,38,30,18,7,2,0,34,18,7,0,0,6,9,5,37528864.0,7.65,9,0.24,9,7.18,273,4,45,63,1.79,1.79,68,517.29,393.14,43.59,19657,80.0,2.0,8.0,5,18,1,0.08,0.08,0.0,0.0,3.0,1128.0,59.83,451,11.87,120,294,153,182,156,4,451,14.82,14.82,563,6.05,1.21,3285.0,1552.0,1552.0,3285.0,3530,2.13,2.13,1,0.03,81,1128,0.08,0.08,0.0,0.0,3.0,800.0,Spain La Liga
Real Valladolid,0.42,221.3125,16,76.34,76.34,2901,180.83,181.36,193.0,179.8,181.52,,42.63,42.63,1620,4.11,4.11,156,33.29,33.29,1265,12.08,12.08,459,38,19,19,38,33,26,14,8,5,22,3,1,0,0,2,0,0,524549.0,7.35,12,0.32,12,8.32,316,3,90,67,1.76,1.76,67,363.45,657.67,41.1,13811,100.0,0.0,5.0,8,20,0,0.08,0.08,0.0,0.0,3.0,37601802.0,136.19,336,8.84,86,212,148,105,120,1,336,15.89,15.89,604,6.16,1.22,1024.0,436.0,436.0,1024.0,3541,2.37,2.37,9,0.24,90,524549,0.05,0.05,1.0,0.03,2.0,74887.0,Spain La Liga
Girona,0.82,113.96774193548389,31,98.55,98.55,3745,178.56,185.25,190.33,179.0,181.86,,56.39,56.39,2143,4.89,4.89,186,47.71,47.71,1813,11.5,11.5,437,38,19,19,38,30,18,9,3,0,27,10,4,3,0,3,5,2,80902.0,7.33,8,0.21,8,7.68,292,4,90,61,2.08,2.08,79,517.45,504.18,48.91,19663,80.0,1.0,4.0,9,17,1,0.05,0.05,0.0,0.0,2.0,186502.0,80.3,402,10.58,113,262,150,142,136,3,402,14.95,14.95,568,7.38,1.34,2784.0,1367.0,1367.0,2784.0,3533,2.08,2.08,1,0.03,79,411876,,,,,,,Spain La Liga
FC Barcelona,1.92,48.24657534246575,73,129.37,129.37,4916,180.75,184.3,189.25,177.5,182.07,,69.05,69.05,2624,6.97,6.97,265,61.97,61.97,2355,9.68,9.68,368,38,19,19,38,25,9,4,1,0,36,27,17,13,5,4,13,6,160258.0,7.96,10,0.26,10,6.74,256,5,45,77,1.76,1.76,67,632.79,261.37,35.52,24046,87.5,1.0,7.0,5,20,0,0.05,0.05,1.0,0.03,2.0,448389.0,34.53,677,17.82,181,435,247,252,240,8,677,14.47,14.47,550,8.21,1.49,8552.0,3712.0,3712.0,8552.0,3522,1.66,1.66,0,0.0,63,185923,0.03,0.03,0.0,0.0,1.0,37584217.0,Spain La Liga
Las Palmas,0.74,126.67857142857144,28,94.11,94.11,3576,185.33,181.33,188.0,175.92,179.67,,51.0,51.0,1938,4.21,4.21,160,37.45,37.45,1423,11.97,11.97,455,38,19,19,38,34,19,7,1,0,27,10,3,0,0,4,4,2,5332181.0,7.36,10,0.26,10,8.42,320,4,90,65,1.53,1.53,58,433.89,471.09,40.02,16488,75.0,1.0,3.0,8,19,0,0.05,0.05,0.0,0.0,2.0,173047.0,88.68,412,10.84,103,244,169,142,166,3,412,16.47,16.47,626,5.4,1.38,1974.0,902.0,902.0,1974.0,3547,2.89,2.89,3,0.08,110,37564315,0.05,0.05,0.0,0.0,2.0,37564315.0,Spain La Liga
Athletic Club,1.05,88.0,40,108.71,108.71,4131,181.43,181.75,189.0,182.73,182.79,,48.34,48.34,1837,5.08,5.08,193,45.84,45.84,1742,12.66,12.66,481,38,19,19,38,23,5,1,0,0,29,14,6,2,1,3,8,4,187032.0,7.48,8,0.21,8,8.95,340,3,45,49,1.79,1.79,68,408.58,310.52,33.1,15526,42.86,4.0,3.0,5,23,0,0.05,0.05,0.0,0.0,2.0,25922183.0,65.19,469,12.34,116,310,200,154,160,4,469,15.26,15.26,580,8.53,1.2,3411.0,1581.0,1581.0,3411.0,3520,1.68,1.68,1,0.03,64,25922178,0.03,0.03,0.0,0.0,1.0,24081488.0,Spain La Liga
Atlético Madrid,1.34,69.2156862745098,51,100.61,100.61,3823,179.8,182.4,188.5,177.6,181.14,,52.53,52.53,1996,5.0,5.0,190,48.61,48.61,1847,10.87,10.87,413,38,19,19,38,21,6,2,1,0,32,18,11,6,1,5,11,8,455900.0,7.75,18,0.47,18,7.18,273,14,90,58,1.95,1.95,74,517.55,317.21,41.84,19667,85.71,1.0,6.0,6,21,0,0.08,0.08,0.0,0.0,3.0,186675.0,51.91,470,12.37,113,320,175,182,147,5,470,16.42,16.42,624,8.1,1.51,6585.0,3628.0,3628.0,6585.0,3530,2.05,2.05,4,0.11,78,96741,,,,,,,Spain La Liga
Valencia,0.71,130.07407407407408,27,91.39,91.39,3473,182.63,184.0,188.75,179.5,183.15,,48.32,48.32,1836,4.89,4.89,186,42.42,42.42,1612,11.66,11.66,443,38,19,19,38,30,13,7,1,1,28,11,4,1,0,5,6,1,37592228.0,7.21,12,0.32,12,7.92,301,4,58,51,1.89,1.89,72,419.34,419.34,41.28,15935,100.0,0.0,5.0,8,22,0,0.03,0.03,0.0,0.0,1.0,187167.0,79.82,386,10.16,98,257,166,125,127,3,386,17.0,17.0,646,7.51,1.5,1995.0,1010.0,1010.0,1995.0,3512,2.24,2.24,2,0.05,85,187167,,,,,,,Spain La Liga
Rayo Vallecano,0.71,130.66666666666666,27,95.95,95.95,3646,181.0,180.67,189.0,178.38,180.56,,51.74,51.74,1966,5.32,5.32,202,46.82,46.82,1779,13.74,13.74,522,38,19,19,38,28,11,5,1,0,29,10,2,0,0,2,3,1,437094.0,7.69,8,0.21,8,8.79,334,3,45,48,2.08,2.08,79,420.84,420.84,30.99,15992,0.0,1.0,0.0,9,16,1,0.08,0.08,0.0,0.0,3.0,84558.0,86.05,516,13.58,130,289,221,167,224,3,516,16.74,16.74,636,6.42,1.21,2330.0,1008.0,1008.0,2330.0,3528,2.55,2.55,0,0.0,97,186322,,,,,,,Spain La Liga
Osasuna,0.74,125.85714285714286,28,95.5,95.5,3629,178.86,186.0,187.0,178.63,181.92,,45.97,45.97,1747,4.63,4.63,176,44.47,44.47,1690,13.37,13.37,508,38,19,19,38,29,14,6,3,0,30,13,4,1,0,4,6,2,186123.0,8.1,6,0.16,6,7.13,271,3,34,58,1.74,1.74,66,372.74,382.81,33.89,14164,100.0,0.0,9.0,5,20,0,0.0,0.0,1.0,0.03,0.0,,73.42,418,11.0,109,303,181,132,117,2,418,16.42,16.42,624,7.09,1.33,1360.0,578.0,578.0,1360.0,3524,2.32,2.32,4,0.11,88,447278,,,,,,,Spain La Liga
