team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Vancouver Whitecaps,1.21,79.30434782608695,46,86.97,86.97,3305,176.86,180.8,187.0,174.8,178.5,1.92,48.03,48.03,1825,4.87,4.87,185,44.18,44.18,1679,10.5,10.5,399,38,19,19,38,29,14,7,2,0,30,17,9,4,1,1,11,5,160432.0,8.35,10,0.26,10,8.53,324,6,90,62,1.74,1.74,66,460.32,318.04,36.37,17492,66.67,1.0,2.0,3,16,11,0.03,0.03,0.0,0.0,1.0,151127.0,59.8,481,12.66,119,326,207,167,153,5,481,14.89,14.89,566,7.45,3.72,895.0,449.0,449.0,895.0,3648,1.95,1.95,3,0.08,74,35264,0.05,0.05,0.0,0.0,2.0,32549.0,EUA MLS
Dallas,1.15,84.64102564102564,39,86.15,86.15,2929,178.0,183.78,191.0,176.8,180.55,1.64,48.85,48.85,1661,3.74,3.74,127,34.41,34.41,1170,12.74,12.74,433,34,17,17,34,27,17,12,0,0,28,17,6,2,1,2,9,4,234044.0,7.91,10,0.29,10,7.74,263,3,90,64,1.94,1.94,66,464.41,343.26,37.78,15790,71.43,2.0,5.0,5,18,8,,,,,,,61.13,418,12.29,104,242,166,156,176,4,418,14.71,14.71,500,6.67,1.79,626.0,232.0,232.0,626.0,3301,2.24,2.24,1,0.03,76,85719,0.03,0.03,0.0,0.0,1.0,37442615.0,EUA MLS
Atlanta United,1.03,92.825,40,85.95,85.95,3352,180.6,180.0,187.33,176.27,179.43,1.56,48.03,48.03,1873,5.26,5.26,205,46.18,46.18,1801,10.51,10.51,410,39,21,18,39,34,18,3,1,1,30,19,4,1,0,5,8,3,108471.0,8.54,9,0.23,9,8.67,338,6,90,69,1.28,1.28,50,436.1,354.33,31.38,17008,62.5,3.0,5.0,9,16,4,0.03,0.03,0.0,0.0,1.0,393.0,68.76,542,13.9,142,358,231,183,185,4,542,15.56,15.56,607,9.34,2.18,505.0,350.0,350.0,505.0,3713,1.56,1.56,1,0.03,61,151356,0.03,0.03,0.0,0.0,1.0,151356.0,EUA MLS
Nashville SC,0.91,105.6774193548387,31,83.91,83.91,2853,185.0,183.67,194.25,177.82,183.07,1.48,47.0,47.0,1598,4.53,4.53,154,38.32,38.32,1303,10.68,10.68,363,34,17,17,34,25,17,8,3,1,23,11,3,1,0,3,3,2,32034.0,7.63,8,0.24,8,9.53,324,3,45,47,1.94,1.94,66,430.35,457.25,38.01,14632,71.43,2.0,5.0,5,11,11,0.06,0.06,0.0,0.0,2.0,261749.0,86.21,385,11.32,131,261,145,124,122,2,385,15.21,15.21,517,8.62,1.32,486.0,326.0,326.0,486.0,3276,1.76,1.76,0,0.0,60,2510218,,,,,,,EUA MLS
Cincinnati,1.19,81.04545454545455,44,100.62,100.62,3723,181.11,187.0,189.33,174.25,182.07,2.12,54.27,54.27,2008,4.97,4.97,184,49.22,49.22,1821,13.65,13.65,505,37,18,19,37,28,16,7,0,0,30,16,7,5,1,4,7,3,262283.0,8.18,10,0.27,10,8.68,321,5,45,66,2.51,2.51,93,483.49,319.45,33.63,17889,75.0,1.0,3.0,7,16,7,0.03,0.03,0.0,0.0,1.0,608242.0,59.43,532,14.38,128,327,207,199,205,5,532,17.32,17.32,641,6.68,1.62,1160.0,700.0,700.0,1160.0,3566,2.38,2.38,1,0.03,88,4317,0.08,0.08,1.0,0.03,3.0,262130.0,EUA MLS
New York City,1.05,91.575,40,103.84,103.84,3946,181.0,181.88,190.5,177.89,180.92,1.88,52.76,52.76,2005,5.37,5.37,204,49.24,49.24,1871,12.97,12.97,493,38,19,19,38,32,15,3,2,1,27,18,7,3,2,1,12,3,12393443.0,7.63,20,0.53,20,8.5,323,7,90,56,2.11,2.11,80,472.82,352.29,34.49,17967,83.33,0.0,6.0,5,11,9,0.13,0.13,0.0,0.0,5.0,162959.0,64.26,521,13.71,144,356,202,181,164,4,521,16.34,16.34,621,7.31,1.84,749.0,317.0,317.0,749.0,3663,2.18,2.18,0,0.0,83,1548470,,,,,,,EUA MLS
Inter Miami,1.92,50.0281690140845,71,95.14,95.14,3520,184.2,180.71,190.75,183.0,183.16,2.28,55.35,55.35,2048,4.43,4.43,164,41.68,41.68,1542,11.0,11.0,407,37,18,19,37,31,14,6,2,1,35,26,13,5,3,0,19,6,184798.0,8.6,12,0.32,12,9.19,340,6,90,76,2.19,2.19,81,552.41,249.26,44.53,20439,0.0,0.0,1.0,9,19,4,,,,,,,42.29,459,12.41,103,306,152,212,151,8,459,17.78,17.78,658,6.27,3.64,1977.0,1132.0,1132.0,1977.0,3552,2.54,2.54,3,0.08,94,37661750,0.11,0.11,0.0,0.0,4.0,37661750.0,EUA MLS
Philadelphia Union,1.5,63.64705882352941,51,90.21,90.21,3067,185.83,184.71,189.0,179.36,183.26,1.48,46.06,46.06,1566,5.26,5.26,179,45.68,45.68,1553,10.97,10.97,373,34,17,17,34,26,19,7,3,0,29,20,8,3,2,5,11,7,114179.0,7.61,11,0.32,11,9.38,319,4,90,66,1.97,1.97,67,383.18,224.62,25.3,13028,80.0,1.0,4.0,5,19,4,0.03,0.03,0.0,0.0,1.0,518641.0,52.35,515,15.15,130,312,208,188,198,5,515,17.82,17.82,606,9.47,2.99,1090.0,384.0,384.0,1090.0,3246,1.88,1.88,0,0.0,64,418410,,,,,,,EUA MLS
CF Montréal,1.03,89.75,36,89.91,89.91,3147,178.5,186.0,190.67,178.61,181.34,1.48,50.4,50.4,1764,3.66,3.66,128,40.09,40.09,1403,11.63,11.63,407,35,17,18,35,27,20,9,7,3,25,18,5,2,0,5,9,2,134062.0,7.75,13,0.37,13,8.0,280,2,45,61,1.4,1.4,49,512.06,416.79,47.92,17922,80.0,0.0,5.0,7,16,9,0.06,0.06,0.0,0.0,2.0,193189.0,64.62,374,10.69,94,219,145,138,155,3,374,14.6,14.6,511,6.91,1.83,678.0,390.0,390.0,678.0,3231,2.23,2.23,0,0.0,78,262544,0.03,0.03,0.0,0.0,1.0,37551076.0,EUA MLS
Charlotte,1.0,95.7837837837838,37,80.84,80.84,2991,182.57,182.7,189.0,178.85,181.94,1.8,44.41,44.41,1643,4.43,4.43,164,41.54,41.54,1537,10.84,10.84,401,37,19,18,37,24,13,3,0,0,27,12,6,2,0,2,7,4,74478.0,7.43,14,0.38,14,7.57,280,4,90,51,1.68,1.68,62,404.95,348.44,36.19,14983,60.0,2.0,3.0,8,19,5,0.08,0.08,0.0,0.0,3.0,1442.0,75.4,414,11.19,87,299,177,155,116,4,414,12.89,12.89,477,5.82,1.56,806.0,348.0,348.0,806.0,3544,2.32,2.32,1,0.03,86,3480,,,,,,,EUA MLS
Orlando City,1.21,80.14893617021276,47,97.97,97.97,3821,179.75,185.44,191.67,178.33,182.25,1.72,52.51,52.51,2048,5.67,5.67,221,54.36,54.36,2120,9.77,9.77,381,39,18,21,39,27,15,6,3,1,29,20,11,2,1,3,11,7,37623379.0,7.65,10,0.26,10,7.03,274,5,90,63,2.13,2.13,83,490.64,341.7,36.87,19135,66.67,2.0,4.0,8,11,0,0.05,0.05,0.0,0.0,2.0,159939.0,59.79,519,13.31,139,326,205,181,193,5,519,14.64,14.64,571,7.51,3.1,1188.0,586.0,586.0,1188.0,3767,1.92,1.92,0,0.0,75,159939,,,,,,,EUA MLS
Toronto,0.97,98.0909090909091,33,90.97,90.97,3093,178.33,186.0,192.0,177.27,180.87,1.69,50.74,50.74,1725,3.79,3.79,129,43.15,43.15,1467,12.56,12.56,427,34,17,17,34,26,19,11,5,0,25,10,3,1,1,3,3,2,261752.0,8.16,8,0.24,8,8.21,279,2,80,68,2.03,2.03,69,470.62,457.17,41.78,16001,42.86,4.0,3.0,6,17,8,,,,,,,80.93,383,11.26,107,258,146,135,124,3,383,16.09,16.09,547,5.21,2.36,358.0,142.0,142.0,358.0,3237,2.91,2.91,0,0.0,99,129429,0.15,0.15,0.0,0.0,5.0,129429.0,EUA MLS
Austin,0.91,106.4516129032258,31,83.15,83.15,2827,180.67,184.67,188.0,175.38,180.29,1.64,49.71,49.71,1690,4.26,4.26,145,43.32,43.32,1473,13.18,13.18,448,34,17,17,34,26,17,3,1,1,24,11,3,1,0,4,4,1,262150.0,7.49,9,0.26,9,6.71,228,4,90,51,1.85,1.85,63,421.35,409.31,41.65,14326,57.14,3.0,4.0,2,13,12,0.06,0.06,0.0,0.0,2.0,333771.0,84.62,344,10.12,100,237,145,109,107,3,344,13.68,13.68,465,5.22,1.13,509.0,305.0,305.0,509.0,3300,2.56,2.56,2,0.06,87,241741,0.03,0.03,0.0,0.0,1.0,191272.0,EUA MLS
Real Salt Lake,1.42,68.52941176470588,51,103.33,103.33,3720,177.63,181.3,189.67,177.08,179.64,1.96,54.22,54.22,1952,5.42,5.42,195,44.89,44.89,1616,13.03,13.03,469,36,18,18,36,26,15,7,1,0,28,19,11,5,3,4,11,4,237005.0,8.15,14,0.39,14,9.17,330,6,90,66,1.97,1.97,71,487.86,292.72,32.23,17563,75.0,0.0,4.0,6,12,13,0.03,0.03,0.0,0.0,1.0,7689700.0,52.95,545,15.14,118,314,238,203,230,5,545,14.64,14.64,527,6.93,1.2,440.0,287.0,287.0,440.0,3495,2.17,2.17,1,0.03,78,109205,0.03,0.03,0.0,0.0,1.0,5640945.0,EUA MLS
Minnesota United,1.19,81.5,44,88.89,88.89,3289,182.0,184.17,187.33,177.15,181.4,1.72,43.89,43.89,1624,5.43,5.43,201,44.78,44.78,1657,13.92,13.92,515,37,19,18,37,29,15,7,2,2,31,21,8,1,0,2,11,5,20335397.0,7.62,7,0.19,7,9.22,341,4,90,63,1.46,1.46,54,382.11,271.88,28.79,14138,85.71,1.0,6.0,8,16,10,0.05,0.05,0.0,0.0,2.0,25187252.0,58.79,491,13.27,135,317,180,191,173,4,491,16.19,16.19,599,7.13,1.53,961.0,684.0,684.0,961.0,3586,2.05,2.05,0,0.0,76,261737,0.11,0.11,0.0,0.0,4.0,256418.0,EUA MLS
Colorado Rapids,1.03,91.83783783783784,37,95.53,95.53,3439,181.0,181.44,189.0,176.1,180.16,1.92,48.06,48.06,1730,4.83,4.83,174,52.97,52.97,1907,9.56,9.56,344,36,18,18,36,30,19,13,5,2,31,20,9,2,0,3,10,5,518650.0,7.75,14,0.39,14,8.67,312,3,19,73,2.14,2.14,77,431.03,323.27,35.51,15517,66.67,5.0,10.0,2,12,10,0.03,0.03,0.0,0.0,1.0,37527872.0,54.81,437,12.14,112,293,166,175,143,3,437,15.72,15.72,566,9.93,4.01,420.0,311.0,311.0,420.0,3398,1.56,1.56,0,0.0,56,36097576,0.03,0.03,0.0,0.0,1.0,1490540.0,EUA MLS
Portland Timbers,1.49,65.67307692307692,52,100.03,100.03,3501,182.6,185.44,191.25,177.78,183.22,1.8,48.83,48.83,1709,4.49,4.49,157,44.4,44.4,1554,11.89,11.89,416,35,18,17,35,29,20,9,2,1,29,22,9,5,0,10,8,2,223604.0,8.13,12,0.34,12,9.54,334,6,90,68,1.37,1.37,48,459.63,272.66,33.24,16087,80.0,0.0,5.0,5,17,5,0.06,0.06,0.0,0.0,2.0,232830.0,52.54,484,13.83,121,317,188,192,166,5,484,17.69,17.69,619,8.36,2.13,634.0,147.0,147.0,634.0,3415,2.03,2.03,4,0.11,71,223604,0.03,0.03,0.0,0.0,1.0,235724.0,EUA MLS
SJ Earthquakes,0.94,99.25,32,81.47,81.47,2770,183.6,181.91,188.0,176.3,181.13,1.32,44.26,44.26,1505,5.21,5.21,177,35.56,35.56,1209,11.03,11.03,375,34,17,17,34,32,26,11,6,2,24,11,6,0,0,3,8,0,186994.0,7.56,9,0.26,9,9.47,322,3,57,69,1.29,1.29,44,391.65,350.42,32.64,13316,0.0,0.0,1.0,6,15,9,0.06,0.06,0.0,0.0,2.0,161203.0,77.46,408,12.0,104,258,182,133,150,3,408,17.97,17.97,611,8.86,2.24,656.0,378.0,378.0,656.0,3176,2.06,2.06,1,0.03,70,32187,0.03,0.03,0.0,0.0,1.0,524303.0,EUA MLS
LA Galaxy,1.85,52.29166666666666,72,100.18,100.18,3907,174.43,181.1,189.0,173.63,178.14,2.08,57.03,57.03,2224,4.79,4.79,187,50.87,50.87,1984,9.72,9.72,379,39,18,21,39,30,20,3,1,0,35,26,16,7,2,6,15,6,4536536.0,8.32,16,0.41,16,8.51,332,10,90,80,1.46,1.46,57,600.15,285.44,40.99,23406,44.44,5.0,4.0,5,18,0,0.05,0.05,0.0,0.0,2.0,5393.0,43.28,571,14.64,152,354,184,245,213,7,571,14.59,14.59,569,8.49,2.37,1121.0,735.0,735.0,1121.0,3765,1.67,1.67,1,0.03,65,4536536,0.03,0.03,0.0,0.0,1.0,262138.0,EUA MLS
