team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
River Plate,0.81,117.22727272727272,22,125.48,125.48,3388,181.25,180.5,187.6,176.63,179.9,2.0,65.78,65.78,1776,5.93,5.93,160,52.26,52.26,1411,12.81,12.81,346,27,13,14,27,16,5,0,0,0,18,10,8,2,0,1,5,5,217194.0,7.91,6,0.22,6,9.26,250,3,90,34,1.93,1.93,52,520.78,426.09,32.25,14061,80.0,0.0,5.0,8,29,0,0.04,0.04,0.0,0.0,1.0,62468.0,67.87,436,16.15,101,267,193,153,167,2,436,18.59,18.59,502,6.97,1.79,573.0,299.0,299.0,573.0,2579,2.63,2.63,0,0.0,71,62468,0.04,0.04,0.0,0.0,1.0,21054654.0,Argentina Liga Profissional de Futebol
Atlético Tucumán,0.74,129.05,20,101.0,101.0,2727,175.25,181.09,186.33,177.0,178.84,1.57,47.93,47.93,1294,5.37,5.37,145,42.85,42.85,1157,13.19,13.19,356,27,13,14,27,16,7,2,2,0,20,6,1,1,0,2,3,2,334151.0,7.69,7,0.26,7,8.67,234,4,90,29,2.15,2.15,58,348.85,362.27,27.07,9419,50.0,2.0,2.0,5,23,0,0.07,0.07,1.0,0.04,2.0,215656.0,92.18,348,12.89,78,205,180,113,143,2,348,19.74,19.74,533,9.19,1.91,251.0,133.0,133.0,251.0,2581,2.15,2.15,1,0.04,58,214570,0.04,0.04,0.0,0.0,1.0,21412787.0,Argentina Liga Profissional de Futebol
San Lorenzo,0.37,383.9,10,103.11,103.11,2784,180.33,181.67,187.75,174.61,178.8,1.29,51.67,51.67,1395,4.81,4.81,130,42.89,42.89,1158,11.07,11.07,299,27,14,13,27,20,5,1,0,0,16,4,0,0,0,2,1,1,37563842.0,7.38,2,0.07,2,9.15,247,2,36,25,1.67,1.67,45,376.15,677.07,33.52,10156,83.33,1.0,5.0,6,24,2,0.07,0.07,0.0,0.0,2.0,37563837.0,191.95,303,11.22,81,167,148,93,140,1,303,19.0,19.0,513,8.41,1.43,202.0,47.0,47.0,202.0,3839,2.15,2.15,0,0.0,58,240062,0.04,0.04,0.0,0.0,1.0,335725.0,Argentina Liga Profissional de Futebol
Vélez Sarsfield,0.89,107.0,24,106.19,106.19,2867,177.0,180.23,184.0,175.0,178.41,1.86,53.78,53.78,1452,5.07,5.07,137,49.89,49.89,1347,10.7,10.7,289,27,14,13,27,11,3,2,0,0,22,9,4,2,1,2,8,7,212794.0,7.77,2,0.07,2,9.3,251,2,53,32,1.74,1.74,47,397.0,334.97,31.16,10719,83.33,1.0,5.0,7,19,0,0.15,0.15,0.0,0.0,4.0,37261254.0,67.58,344,12.74,89,201,144,122,143,2,344,18.22,18.22,492,8.2,2.32,256.0,120.0,120.0,256.0,2568,2.04,2.04,2,0.07,55,333543,0.04,0.04,0.0,0.0,1.0,96756.0,Argentina Liga Profissional de Futebol
Racing Club,0.78,123.0,21,105.48,105.48,2848,174.17,179.42,187.25,176.0,178.14,2.25,55.19,55.19,1490,6.07,6.07,164,48.59,48.59,1312,12.33,12.33,333,27,14,13,27,16,7,4,2,1,19,13,6,4,0,1,11,5,37627285.0,7.68,6,0.22,6,8.89,240,3,45,37,2.11,2.11,57,409.48,290.95,27.37,11056,60.0,2.0,3.0,8,25,0,0.04,0.04,0.0,0.0,1.0,546751.0,61.5,404,14.96,110,214,169,134,189,3,404,17.26,17.26,466,7.06,1.49,160.0,139.0,139.0,160.0,2583,2.33,2.33,0,0.0,63,215360,0.04,0.04,0.0,0.0,1.0,37352353.0,Argentina Liga Profissional de Futebol
Boca Juniors,0.67,145.0,18,95.85,95.85,2588,177.5,179.45,187.67,178.0,179.0,1.57,56.19,56.19,1517,5.67,5.67,153,42.33,42.33,1143,12.78,12.78,345,27,14,13,27,16,6,1,0,0,17,7,4,2,0,1,3,3,37342993.0,7.75,7,0.26,7,8.67,234,5,90,30,1.44,1.44,39,427.93,427.93,40.12,11554,0.0,0.0,1.0,8,25,1,0.07,0.07,0.0,0.0,2.0,96088.0,87.0,288,10.67,76,183,117,113,109,2,288,17.7,17.7,478,5.56,2.1,369.0,272.0,272.0,369.0,2610,3.0,3.0,1,0.04,81,333391,0.15,0.15,0.0,0.0,4.0,1876.0,Argentina Liga Profissional de Futebol
Belgrano,0.96,99.0,26,93.85,93.85,2534,178.75,184.29,187.2,175.6,179.84,1.86,48.59,48.59,1312,4.78,4.78,129,41.41,41.41,1118,11.96,11.96,323,27,13,14,27,20,8,3,1,0,19,9,3,2,0,3,6,3,258195.0,7.45,6,0.22,6,9.3,251,3,65,39,2.22,2.22,60,359.33,294.0,33.34,9702,0.0,1.0,0.0,11,16,0,0.04,0.04,0.0,0.0,1.0,211945.0,78.0,291,10.78,66,202,132,104,89,3,291,17.93,17.93,484,5.98,1.64,192.0,97.0,97.0,192.0,2574,2.7,2.7,1,0.04,73,109390,0.11,0.11,0.0,0.0,3.0,61550.0,Argentina Liga Profissional de Futebol
Independiente,0.63,151.2941176470588,17,100.15,100.15,2704,178.14,180.25,189.0,175.07,178.26,1.25,50.89,50.89,1374,4.26,4.26,115,42.89,42.89,1158,12.44,12.44,336,27,13,14,27,12,3,2,0,0,16,7,2,0,0,1,3,3,37422949.0,7.56,2,0.07,2,8.93,241,2,63,22,1.52,1.52,41,347.89,447.29,29.17,9393,75.0,1.0,3.0,9,21,0,0.15,0.15,0.0,0.0,4.0,215851.0,102.88,322,11.93,78,193,129,118,130,1,322,17.19,17.19,464,4.69,1.29,116.0,54.0,54.0,116.0,2572,3.26,3.26,0,0.0,88,333805,0.11,0.11,0.0,0.0,3.0,213919.0,Argentina Liga Profissional de Futebol
Tigre,0.74,127.9,20,108.19,108.19,2921,179.57,181.73,186.67,174.92,179.51,1.29,52.07,52.07,1406,3.78,3.78,102,43.07,43.07,1163,11.78,11.78,318,27,13,14,27,18,6,4,2,0,16,7,2,1,1,2,5,4,883039.0,7.65,5,0.19,5,9.15,247,2,73,35,1.78,1.78,48,419.93,492.96,38.7,11338,50.0,0.0,2.0,7,25,1,0.0,0.0,1.0,0.04,0.0,,94.74,293,10.85,59,167,144,99,127,2,293,18.19,18.19,491,9.63,1.78,119.0,92.0,92.0,119.0,2558,1.85,1.85,0,0.0,50,215082,0.04,0.04,0.0,0.0,1.0,31627386.0,Argentina Liga Profissional de Futebol
Estudiantes,0.85,111.82608695652172,23,118.96,118.96,3212,178.89,180.91,192.0,173.45,178.94,1.75,56.15,56.15,1516,4.11,4.11,111,47.81,47.81,1291,12.19,12.19,329,27,14,13,27,22,10,1,1,0,20,8,4,3,1,2,7,3,30543.0,7.75,3,0.11,3,10.37,280,3,13,38,1.56,1.56,42,457.63,386.13,34.04,12356,60.0,2.0,3.0,10,21,0,0.17,0.17,1.0,0.04,4.0,37397231.0,71.44,363,13.44,90,215,152,136,148,2,363,18.15,18.15,490,7.21,2.16,337.0,120.0,120.0,337.0,2572,2.44,2.44,0,0.0,66,158927,0.04,0.04,0.0,0.0,1.0,333689.0,Argentina Liga Profissional de Futebol
Platense,0.44,215.5,12,98.78,98.78,2667,181.2,182.25,185.75,174.71,179.42,1.57,40.41,40.41,1091,3.89,3.89,105,45.52,45.52,1229,12.04,12.04,325,27,14,13,27,13,5,0,0,0,15,4,1,0,0,0,2,2,37261308.0,7.36,7,0.26,7,11.15,301,2,45,20,0.78,0.78,21,273.59,461.69,26.38,7387,80.0,1.0,4.0,9,24,1,0.11,0.11,1.0,0.04,3.0,11322523.0,129.3,280,10.37,77,183,134,87,94,1,280,22.52,22.52,608,8.0,2.11,155.0,28.0,28.0,155.0,2586,2.7,2.7,1,0.04,73,333914,0.04,0.04,0.0,0.0,1.0,37261308.0,Argentina Liga Profissional de Futebol
Sarmiento,0.48,198.46153846153845,13,84.52,84.52,2282,180.29,184.18,191.5,174.79,180.58,1.75,37.11,37.11,1002,3.41,3.41,92,37.07,37.07,1001,13.59,13.59,367,27,13,14,27,17,7,3,1,0,16,2,0,0,0,1,1,0,37703375.0,7.45,3,0.11,3,9.26,250,1,70,23,1.81,1.81,49,266.89,480.4,25.74,7206,50.0,0.0,2.0,8,26,0,0.04,0.04,1.0,0.04,1.0,6984364.0,143.33,280,10.37,64,170,135,89,111,1,280,18.22,18.22,492,7.13,1.58,141.0,97.0,97.0,141.0,2580,2.37,2.37,0,0.0,64,108646,0.04,0.04,0.0,0.0,1.0,37261271.0,Argentina Liga Profissional de Futebol
Rosario Central,0.78,123.42857142857144,21,97.22,97.22,2625,179.57,183.56,190.25,174.07,179.46,1.57,51.07,51.07,1379,4.85,4.85,131,42.67,42.67,1152,12.81,12.81,346,27,14,13,27,20,7,2,1,0,18,6,2,1,0,4,3,1,37742003.0,7.75,4,0.15,4,11.59,313,4,90,30,2.11,2.11,57,365.85,429.48,35.41,9878,60.0,2.0,3.0,5,24,1,,,,,,,96.0,279,10.33,61,173,138,88,106,2,279,19.37,19.37,523,5.56,1.81,531.0,253.0,253.0,531.0,2592,3.37,3.37,0,0.0,91,37261243,0.07,0.07,0.0,0.0,2.0,37261243.0,Argentina Liga Profissional de Futebol
Talleres Córdoba,1.0,95.33333333333331,27,109.22,109.22,2949,176.82,181.5,188.33,177.92,179.41,2.0,55.44,55.44,1497,3.85,3.85,104,42.37,42.37,1144,11.07,11.07,299,27,14,13,27,16,8,3,0,0,21,9,3,1,0,1,6,4,333606.0,8.11,7,0.26,7,9.11,246,2,90,38,1.96,1.96,53,432.48,364.91,31.14,11677,50.0,0.0,2.0,9,26,0,0.11,0.11,1.0,0.04,3.0,214556.0,75.71,375,13.89,95,191,176,112,182,3,375,17.63,17.63,476,6.52,1.22,275.0,174.0,174.0,275.0,2574,2.59,2.59,0,0.0,70,129405,0.04,0.04,0.0,0.0,1.0,30081434.0,Argentina Liga Profissional de Futebol
Newell's Old Boys,0.44,215.83333333333331,12,102.93,102.93,2779,176.57,177.0,184.67,176.47,177.33,1.75,51.81,51.81,1399,4.19,4.19,113,41.93,41.93,1132,12.37,12.37,334,27,13,14,27,19,9,5,2,0,13,7,2,0,0,0,2,0,129993.0,7.52,8,0.3,8,8.74,236,4,90,33,1.48,1.48,40,360.0,540.0,29.01,9720,60.0,2.0,3.0,5,22,1,0.07,0.07,0.0,0.0,2.0,334280.0,117.73,335,12.41,81,207,158,113,130,1,335,18.0,18.0,486,6.48,1.66,147.0,42.0,42.0,147.0,2590,2.81,2.81,0,0.0,76,334280,0.04,0.04,0.0,0.0,1.0,260902.0,Argentina Liga Profissional de Futebol
Barracas Central,0.41,233.54545454545453,11,97.74,97.74,2639,184.6,178.0,186.67,175.54,178.96,1.29,45.63,45.63,1232,3.56,3.56,96,33.15,33.15,895,11.56,11.56,312,27,14,13,27,19,9,3,1,1,13,1,1,0,0,1,1,0,1692793.0,7.59,2,0.07,2,9.11,246,2,58,28,1.11,1.11,30,323.67,624.21,28.56,8739,0.0,0.0,1.0,4,21,0,0.05,0.05,0.0,0.0,1.0,260859.0,171.27,306,11.33,73,137,160,84,164,1,306,18.78,18.78,507,8.18,1.58,112.0,57.0,57.0,112.0,2569,2.19,2.19,0,0.0,59,3502685,0.07,0.07,0.0,0.0,2.0,3502685.0,Argentina Liga Profissional de Futebol
Independiente Rivadavia,0.7,136.68421052631578,19,90.74,90.74,2450,178.71,182.0,181.5,175.36,178.84,2.0,44.3,44.3,1196,3.63,3.63,98,39.26,39.26,1060,10.44,10.44,282,27,14,13,27,16,7,1,1,0,18,5,0,0,0,0,4,4,37568174.0,7.43,4,0.15,4,9.89,267,2,26,31,2.04,2.04,55,311.26,420.2,29.91,8404,66.67,1.0,2.0,3,22,0,0.07,0.07,0.0,0.0,2.0,218287.0,112.91,281,10.41,70,155,128,96,122,1,281,17.37,17.37,469,6.61,1.53,66.0,44.0,44.0,66.0,2597,2.52,2.52,0,0.0,68,245530,0.04,0.04,0.0,0.0,1.0,37357222.0,Argentina Liga Profissional de Futebol
Defensa y Justicia,0.74,128.3,20,99.7,99.7,2692,175.6,181.67,186.67,179.69,179.79,1.0,54.26,54.26,1465,4.74,4.74,128,41.93,41.93,1132,10.81,10.81,292,27,14,13,27,19,7,5,2,0,17,7,2,1,0,2,1,0,31640301.0,7.59,6,0.22,6,9.59,259,3,90,30,1.3,1.3,35,407.26,458.17,30.21,10996,0.0,0.0,1.0,7,26,0,0.11,0.11,1.0,0.04,3.0,333773.0,95.04,364,13.48,94,191,166,110,175,2,364,16.74,16.74,452,5.51,1.07,276.0,72.0,72.0,276.0,2566,2.74,2.74,0,0.0,74,333773,0.11,0.11,0.0,0.0,3.0,37451272.0,Argentina Liga Profissional de Futebol
