name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
FC Volendam vs FC Twente,2023-09-03 12:30:00,FC Twente won after full-time.,Netherlands Eredivisie,FC Volendam,FC Twente,0,2,15,4,1.0,5.0,4.0,6.0,7.0,12.0,82.0,122.0,39.0,53.0,36.0,64.0,0.0,1.0,4.0,10.0,3.0,2.0,1.0,1.0,8.0,9.0,6.0,8.0,11.0,8.0,2.0,2.0,2.0,2.0,6.59,5.07,1.47,2.44,1.59,,,,,,,6.5,4.75,1.45,2.25,1.57,,,,,,,2023-2024
Vitesse vs AZ,2023-09-03 14:45:00,AZ won after full-time.,Netherlands Eredivisie,Vitesse,AZ,0,2,14,5,0.0,9.0,0.0,5.0,4.0,16.0,80.0,93.0,24.0,40.0,50.0,50.0,0.0,0.0,3.0,11.0,1.0,5.0,1.0,4.0,10.0,5.0,3.0,15.0,15.0,10.0,5.0,2.0,3.0,0.0,2.97,3.58,2.43,2.39,1.61,,,,,,,2.8,3.5,2.38,2.25,1.57,,,,,,,2023-2024
Feyenoord vs SC Heerenveen,2023-09-16 14:30:00,Feyenoord won after full-time.,Netherlands Eredivisie,Feyenoord,SC Heerenveen,6,1,4,6,6.0,3.0,8.0,3.0,21.0,7.0,157.0,53.0,83.0,20.0,62.0,38.0,0.0,0.0,17.0,5.0,4.0,2.0,1.0,1.0,3.0,10.0,16.0,4.0,9.0,9.0,0.0,3.0,1.0,0.0,1.2,7.42,14.94,2.04,1.81,,,,,,,1.17,8.0,15.0,2.0,1.75,,,,,,,2023-2024
Vitesse vs RKC Waalwijk,2023-09-16 16:45:00,RKC Waalwijk won after full-time.,Netherlands Eredivisie,Vitesse,RKC Waalwijk,0,2,14,18,8.0,6.0,12.0,6.0,16.0,18.0,118.0,67.0,50.0,40.0,57.0,43.0,,,10.0,11.0,6.0,7.0,0.0,3.0,7.0,12.0,6.0,15.0,10.0,9.0,7.0,2.0,1.0,5.0,1.55,4.54,6.06,2.34,1.64,,,,,,,1.53,4.2,6.0,2.2,1.62,,,,,,,2023-2024
PSV vs NEC,2023-09-16 18:00:00,PSV won after full-time.,Netherlands Eredivisie,PSV,NEC Nijmegen,4,0,2,13,8.0,3.0,8.0,1.0,28.0,3.0,128.0,74.0,74.0,32.0,60.0,40.0,2.0,0.0,20.0,3.0,8.0,0.0,0.0,2.0,2.0,13.0,18.0,2.0,11.0,11.0,0.0,7.0,1.0,3.0,1.15,9.09,17.52,1.97,1.87,,,,,,,1.17,8.0,15.0,1.91,1.91,,,,,,,2023-2024
Fortuna Sittard vs FC Volendam,2023-09-16 18:00:00,Fortuna Sittard won after full-time.,Netherlands Eredivisie,Fortuna Sittard,FC Volendam,3,1,7,15,15.0,3.0,12.0,2.0,27.0,7.0,111.0,84.0,70.0,26.0,57.0,43.0,0.0,0.0,17.0,3.0,10.0,4.0,1.0,0.0,3.0,8.0,18.0,4.0,9.0,6.0,1.0,7.0,1.0,0.0,1.45,5.06,6.8,2.18,1.72,,,,,,,1.45,4.75,7.0,2.0,1.75,,,,,,,2023-2024
Heracles Almelo vs FC Utrecht,2023-09-16 19:00:00,FC Utrecht won after full-time.,Netherlands Eredivisie,Heracles Almelo,FC Utrecht,1,3,8,16,4.0,4.0,7.0,4.0,11.0,11.0,122.0,70.0,71.0,22.0,57.0,43.0,0.0,0.0,6.0,9.0,5.0,2.0,4.0,1.0,5.0,13.0,9.0,11.0,13.0,13.0,5.0,0.0,3.0,3.0,2.81,3.62,2.53,2.49,1.57,,,,,,,2.7,3.5,2.55,2.38,1.53,,,,,,,2023-2024
PEC Zwolle vs Go Ahead Eagles,2023-09-17 10:15:00,Game ended in draw.,Netherlands Eredivisie,PEC Zwolle,Go Ahead Eagles,1,1,8,7,11.0,4.0,7.0,5.0,27.0,9.0,113.0,89.0,76.0,36.0,62.0,38.0,0.0,0.0,18.0,7.0,9.0,2.0,2.0,3.0,5.0,13.0,16.0,6.0,9.0,6.0,1.0,10.0,1.0,3.0,2.39,3.57,3.05,2.52,1.56,,,,,,,2.45,3.4,3.0,2.38,1.53,,,,,,,2023-2024
FC Twente vs Ajax,2023-09-17 12:30:00,FC Twente won after full-time.,Netherlands Eredivisie,FC Twente,Ajax,3,1,4,11,5.0,9.0,4.0,5.0,24.0,10.0,87.0,137.0,50.0,51.0,47.0,53.0,0.0,0.0,14.0,8.0,10.0,2.0,2.0,2.0,9.0,11.0,13.0,5.0,13.0,11.0,2.0,6.0,1.0,2.0,2.41,3.61,2.98,2.57,1.54,,,,,,,2.38,3.5,2.9,2.5,1.5,,,,,,,2023-2024
Excelsior vs Almere City,2023-09-17 12:30:00,Game ended in draw.,Netherlands Eredivisie,Excelsior,Almere City,0,0,12,18,4.0,5.0,6.0,11.0,14.0,15.0,91.0,141.0,48.0,74.0,49.0,51.0,0.0,0.0,10.0,9.0,4.0,6.0,1.0,3.0,11.0,7.0,9.0,11.0,7.0,13.0,3.0,3.0,2.0,3.0,2.05,3.93,3.48,2.46,1.58,,,,,,,2.0,3.8,3.4,2.25,1.57,,,,,,,2023-2024
AZ vs Sparta Rotterdam,2023-09-17 14:45:00,AZ won after full-time.,Netherlands Eredivisie,AZ,Sparta Rotterdam,2,0,3,6,9.0,4.0,8.0,5.0,18.0,10.0,121.0,111.0,68.0,40.0,53.0,47.0,0.0,0.0,13.0,6.0,5.0,4.0,1.0,0.0,6.0,8.0,14.0,6.0,8.0,6.0,3.0,5.0,0.0,3.0,1.51,4.49,6.85,1.95,1.89,,,,,,,1.53,4.0,7.0,1.95,1.8,,,,,,,2023-2024
Go Ahead Eagles vs Fortuna Sittard,2023-09-22 18:00:00,Go Ahead Eagles won after full-time.,Netherlands Eredivisie,Go Ahead Eagles,Fortuna Sittard,3,0,7,5,2.0,5.0,5.0,12.0,20.0,21.0,87.0,103.0,63.0,58.0,49.0,51.0,1.0,0.0,13.0,12.0,7.0,9.0,,,17.0,6.0,15.0,14.0,3.0,15.0,2.0,6.0,0.0,4.0,2.36,3.61,3.05,2.3,1.63,,,,,,,2.3,3.75,2.88,2.1,1.67,,,,,,,2023-2024
FC Volendam vs Heracles Almelo,2023-09-23 14:30:00,Game ended in draw.,Netherlands Eredivisie,FC Volendam,Heracles Almelo,2,2,18,10,5.0,7.0,6.0,6.0,16.0,15.0,100.0,87.0,52.0,46.0,50.0,50.0,0.0,0.0,11.0,13.0,5.0,2.0,5.0,2.0,7.0,7.0,7.0,10.0,15.0,14.0,3.0,4.0,1.0,1.0,3.03,3.8,2.3,2.52,1.53,,,,,,,2.8,3.75,2.38,2.38,1.53,,,,,,,2023-2024
NEC vs FC Utrecht,2023-09-23 16:45:00,NEC won after full-time.,Netherlands Eredivisie,NEC Nijmegen,FC Utrecht,3,0,13,15,4.0,4.0,2.0,7.0,9.0,17.0,89.0,118.0,49.0,51.0,42.0,58.0,1.0,0.0,8.0,12.0,1.0,5.0,4.0,1.0,9.0,5.0,7.0,7.0,8.0,11.0,4.0,2.0,1.0,2.0,2.38,3.57,3.06,2.32,1.63,,,,,,,2.4,3.5,2.9,2.2,1.62,,,,,,,2023-2024
Almere City vs PSV,2023-09-23 18:00:00,PSV won after full-time.,Netherlands Eredivisie,Almere City,PSV,0,4,18,1,5.0,8.0,4.0,9.0,9.0,20.0,99.0,106.0,58.0,41.0,40.0,60.0,0.0,0.0,6.0,14.0,3.0,6.0,0.0,2.0,13.0,9.0,7.0,18.0,15.0,7.0,5.0,2.0,1.0,1.0,13.38,7.21,1.21,2.02,1.81,,,,,,,10.0,7.5,1.2,1.91,1.91,,,,,,,2023-2024
SC Heerenveen vs Excelsior,2023-09-23 19:00:00,Excelsior won after full-time.,Netherlands Eredivisie,SC Heerenveen,Excelsior,0,3,11,10,3.0,2.0,5.0,2.0,9.0,7.0,155.0,79.0,64.0,27.0,59.0,41.0,,,5.0,4.0,4.0,3.0,2.0,2.0,2.0,6.0,8.0,6.0,10.0,11.0,0.0,2.0,4.0,2.0,1.64,4.44,5.15,2.4,1.58,,,,,,,1.65,4.33,5.25,2.25,1.57,,,,,,,2023-2024
