name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Suwon vs Jeonbuk Motors,2023-04-15 10:00:00,Suwon won after full-time.,K League 1,Suwon,Jeonbuk Motors,1,0,8,7,9.0,3.0,8.0,3.0,13.0,9.0,130.0,139.0,87.0,81.0,56.0,44.0,0.0,0.0,12.0,8.0,6.0,3.0,0.0,0.0,14.0,10.0,12.0,8.0,9.0,7.0,5.0,5.0,2.0,1.0,3.62,3.71,2.07,2.21,1.71,,,,,,,3.5,3.4,2.05,2.1,1.67,,,,,1.85,2.0,2023
Gangwon vs Incheon United,2023-04-16 05:00:00,Incheon United won after full-time.,K League 1,Gangwon,Incheon United,0,2,11,10,8.0,3.0,3.0,3.0,6.0,7.0,45.0,58.0,59.0,56.0,51.0,49.0,0.0,0.0,3.0,5.0,4.0,3.0,0.0,3.0,7.0,6.0,4.0,5.0,12.0,13.0,1.0,2.0,2.0,2.0,2.65,3.13,3.03,1.81,2.05,,,,,,,2.55,3.0,2.9,1.8,1.91,1.8,2.05,2.1,1.78,,,2023
Daejeon Citizen vs Ulsan,2023-04-16 07:30:00,Daejeon Citizen won after full-time.,K League 1,Daejeon Citizen,Ulsan HD,2,1,4,1,3.0,9.0,5.0,5.0,8.0,14.0,95.0,84.0,68.0,89.0,51.0,49.0,0.0,0.0,8.0,10.0,3.0,6.0,1.0,2.0,8.0,10.0,7.0,12.0,14.0,7.0,6.0,2.0,0.0,2.0,3.76,3.76,2.01,2.4,1.61,,,,,,,3.6,3.6,1.95,2.25,1.57,,,,,1.83,2.03,2023
Daegu vs Gwangju,2023-04-16 10:00:00,Gwangju won after full-time.,K League 1,Daegu,Gwangju,3,4,10,6,7.0,4.0,3.0,5.0,10.0,13.0,76.0,69.0,49.0,32.0,43.0,57.0,0.0,0.0,9.0,9.0,3.0,6.0,1.0,1.0,10.0,6.0,7.0,12.0,14.0,13.0,3.0,2.0,5.0,1.0,3.24,3.21,2.46,1.84,2.02,,,,,,,2.9,3.1,2.5,1.83,1.83,,,1.98,1.88,,,2023
Seoul vs Suwon Bluewings,2023-04-22 05:00:00,Seoul won after full-time.,K League 1,Seoul,Suwon Bluewings,3,1,,,5.0,5.0,8.0,5.0,17.0,11.0,128.0,125.0,87.0,70.0,54.0,46.0,0.0,0.0,13.0,9.0,4.0,2.0,0.0,1.0,12.0,11.0,11.0,8.0,5.0,13.0,1.0,1.0,3.0,1.0,1.94,3.56,4.29,1.96,1.89,,,,,,,2.0,3.25,3.8,1.8,1.91,,,1.88,1.98,,,2023
Daegu vs Daejeon Citizen,2023-04-22 07:30:00,Daegu won after full-time.,K League 1,Daegu,Daejeon Citizen,1,0,10,3,8.0,5.0,6.0,7.0,15.0,17.0,111.0,148.0,80.0,97.0,42.0,58.0,1.0,0.0,11.0,12.0,4.0,5.0,0.0,1.0,7.0,8.0,8.0,7.0,10.0,9.0,3.0,4.0,4.0,5.0,2.57,3.48,2.85,2.32,1.65,,,,,,,2.5,3.4,2.75,2.2,1.62,,,,,1.8,2.05,2023
Ulsan vs Pohang Steelers,2023-04-22 07:30:00,Game ended in draw.,K League 1,Ulsan HD,Pohang Steelers,2,2,1,2,7.0,4.0,7.0,7.0,19.0,14.0,120.0,83.0,93.0,54.0,58.0,42.0,0.0,0.0,12.0,10.0,7.0,4.0,1.0,2.0,9.0,7.0,7.0,11.0,6.0,15.0,3.0,4.0,1.0,2.0,2.05,3.29,4.23,1.89,1.96,,,,,,,2.0,3.2,4.0,1.8,1.91,,,1.95,1.9,2.03,1.83,2023
Incheon United vs Suwon,2023-04-22 10:00:00,Game ended in draw.,K League 1,Incheon United,Suwon,2,2,9,6,5.0,6.0,7.0,5.0,16.0,12.0,112.0,130.0,64.0,69.0,47.0,53.0,0.0,0.0,5.0,8.0,11.0,4.0,2.0,1.0,7.0,7.0,12.0,11.0,10.0,7.0,3.0,3.0,2.0,1.0,2.15,3.53,3.56,2.12,1.76,,,,,,,2.15,3.4,3.4,2.0,1.73,,,,,1.95,1.9,2023
Gwangju vs Gangwon,2023-04-23 05:00:00,Game ended in draw.,K League 1,Gwangju,Gangwon,0,0,5,11,6.0,4.0,7.0,5.0,16.0,12.0,128.0,103.0,90.0,64.0,55.0,45.0,0.0,0.0,8.0,7.0,8.0,5.0,1.0,1.0,8.0,11.0,11.0,5.0,8.0,11.0,2.0,5.0,2.0,1.0,1.99,3.45,4.21,1.83,2.03,,,,,,,2.0,3.4,3.75,1.8,1.91,,,1.98,1.88,,,2023
Jeju United vs Jeonbuk Motors,2023-04-23 07:30:00,Jeonbuk Motors won after full-time.,K League 1,Jeju United,Jeonbuk Motors,0,2,9,10,6.0,4.0,5.0,3.0,15.0,10.0,127.0,120.0,87.0,61.0,52.0,48.0,0.0,0.0,8.0,6.0,7.0,4.0,1.0,1.0,9.0,7.0,9.0,7.0,8.0,15.0,2.0,6.0,2.0,1.0,2.8,3.51,2.59,2.14,1.75,,,,,,,2.8,3.25,2.45,2.1,1.67,,,,,1.93,1.93,2023
Pohang Steelers vs Suwon Bluewings,2023-04-25 10:30:00,Pohang Steelers won after full-time.,K League 1,Pohang Steelers,Suwon Bluewings,1,0,3,12,8.0,5.0,2.0,3.0,11.0,8.0,37.0,38.0,67.0,44.0,60.0,40.0,0.0,0.0,6.0,5.0,5.0,3.0,0.0,0.0,9.0,5.0,7.0,5.0,16.0,14.0,1.0,3.0,0.0,4.0,1.78,3.75,4.96,1.97,1.88,,,,,,,1.73,3.75,4.5,1.83,1.83,,,1.8,2.05,1.93,1.93,2023
Incheon United vs Ulsan,2023-04-25 10:30:00,Ulsan won after full-time.,K League 1,Incheon United,Ulsan HD,0,1,9,1,3.0,4.0,3.0,5.0,7.0,11.0,94.0,111.0,64.0,69.0,51.0,49.0,0.0,0.0,4.0,8.0,3.0,3.0,0.0,0.0,8.0,8.0,4.0,6.0,14.0,12.0,2.0,2.0,0.0,2.0,4.71,3.82,1.8,2.02,1.84,,,,,,,4.5,3.75,1.75,1.91,1.8,,,1.8,2.05,1.9,1.95,2023
Gwangju vs Jeju United,2023-04-26 10:00:00,Jeju United won after full-time.,K League 1,Gwangju,Jeju United,0,1,5,10,7.0,4.0,12.0,2.0,21.0,8.0,111.0,68.0,92.0,51.0,66.0,34.0,0.0,0.0,13.0,4.0,8.0,4.0,1.0,0.0,3.0,10.0,16.0,3.0,16.0,12.0,2.0,6.0,2.0,4.0,2.27,3.5,3.32,2.08,1.79,,,,,,,2.2,3.4,3.1,2.1,1.67,,,1.85,2.0,1.93,1.93,2023
