name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Sint-Truiden vs Cercle Brugge,2023-08-27 14:00:00,Cercle Brugge won after full-time.,Belgium Liga Pro,Sint-Truiden,Cercle Brugge,0,2,9,10,8.0,8.0,13.0,9.0,20.0,25.0,81.0,149.0,54.0,85.0,62.0,38.0,0.0,0.0,10.0,19.0,10.0,6.0,1.0,1.0,,,,,8.0,18.0,5.0,4.0,1.0,1.0,3.36,3.4,2.27,2.02,1.83,,,,,,,3.4,3.2,2.2,1.95,1.8,,,1.83,2.03,2.05,1.8,2023-2024
Anderlecht vs Sporting Charleroi,2023-08-27 16:30:00,Anderlecht won after full-time.,Belgium Liga Pro,Anderlecht,Sporting Charleroi,2,1,5,12,4.0,7.0,5.0,10.0,15.0,18.0,89.0,126.0,34.0,55.0,44.0,56.0,0.0,0.0,10.0,15.0,5.0,3.0,2.0,2.0,,,,,12.0,16.0,3.0,5.0,0.0,2.0,1.82,3.8,4.47,2.19,1.7,,,,,,,1.83,3.6,4.2,2.05,1.7,,,,,,,2023-2024
OH Leuven vs Kortrijk,2023-09-01 18:45:00,OH Leuven won after full-time.,Belgium Liga Pro,OH Leuven,KV Kortrijk,3,0,14,16,3.0,1.0,8.0,3.0,18.0,13.0,94.0,92.0,34.0,52.0,47.0,53.0,0.0,0.0,14.0,9.0,4.0,4.0,1.0,3.0,,,,,10.0,14.0,7.0,6.0,1.0,3.0,1.72,4.36,4.4,2.8,1.46,,,,,,,1.7,4.2,4.2,2.63,1.44,,,,,,,2023-2024
Cercle Brugge vs Westerlo,2023-09-02 14:00:00,Cercle Brugge won after full-time.,Belgium Liga Pro,Cercle Brugge,Westerlo,2,1,6,15,14.0,1.0,7.0,6.0,21.0,7.0,144.0,75.0,75.0,30.0,56.0,44.0,0.0,0.0,17.0,3.0,4.0,4.0,2.0,1.0,2.0,0.0,,,16.0,16.0,0.0,4.0,0.0,1.0,1.51,4.89,5.94,2.31,1.64,,,,,,,1.5,4.5,5.75,2.2,1.62,,,,,,,2023-2024
Mechelen vs AS Eupen,2023-09-02 16:15:00,Mechelen won after full-time.,Belgium Liga Pro,Mechelen,KAS Eupen,1,0,9,4,6.0,4.0,9.0,5.0,22.0,9.0,139.0,59.0,66.0,23.0,61.0,39.0,,,14.0,4.0,8.0,5.0,1.0,1.0,7.0,13.0,,,10.0,13.0,1.0,5.0,0.0,1.0,1.72,4.24,4.57,2.4,1.6,,,,,,,1.7,4.0,4.33,2.25,1.57,,,,,,,2023-2024
Standard Liège vs RWDM,2023-09-02 18:45:00,Game ended in draw.,Belgium Liga Pro,Standard Liège,RWDM Brussels,1,1,14,11,5.0,0.0,6.0,4.0,11.0,8.0,117.0,90.0,75.0,31.0,54.0,46.0,0.0,0.0,8.0,5.0,3.0,3.0,0.0,2.0,1.0,0.0,,,9.0,22.0,2.0,3.0,1.0,3.0,2.16,3.72,3.32,2.5,1.56,,,,,,,2.15,3.6,3.1,2.38,1.53,,,,,,,2023-2024
Gent vs Club Brugge,2023-09-03 11:30:00,Gent won after full-time.,Belgium Liga Pro,Gent,Club Brugge,2,1,4,3,5.0,6.0,5.0,5.0,14.0,14.0,94.0,111.0,50.0,57.0,40.0,60.0,0.0,0.0,8.0,10.0,6.0,4.0,3.0,0.0,0.0,2.0,,,15.0,12.0,6.0,2.0,2.0,0.0,3.0,3.8,2.29,2.63,1.51,,,,,,,2.88,3.6,2.3,2.5,1.5,,,,,,,2023-2024
Union Saint-Gilloise vs Antwerp,2023-09-03 14:00:00,Game ended in draw.,Belgium Liga Pro,Union Saint-Gilloise,Antwerp,2,2,7,8,8.0,4.0,9.0,1.0,24.0,8.0,91.0,99.0,60.0,40.0,40.0,60.0,2.0,0.0,16.0,7.0,8.0,1.0,2.0,3.0,,,,,9.0,12.0,4.0,5.0,1.0,2.0,2.26,3.36,3.41,2.1,1.76,,,,,,,2.15,3.5,3.25,1.95,1.8,,,,,1.98,1.88,2023-2024
Genk vs Anderlecht,2023-09-03 16:30:00,Game ended in draw.,Belgium Liga Pro,Genk,Anderlecht,1,1,9,3,7.0,7.0,4.0,4.0,12.0,8.0,94.0,108.0,58.0,66.0,42.0,58.0,0.0,0.0,8.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,,,6.0,15.0,3.0,3.0,4.0,6.0,1.96,3.75,3.88,2.46,1.57,,,,,,,1.91,3.6,3.75,2.25,1.57,,,,,,,2023-2024
Sporting Charleroi vs Sint-Truiden,2023-09-03 17:15:00,Game ended in draw.,Belgium Liga Pro,Sporting Charleroi,Sint-Truiden,1,1,13,10,3.0,5.0,10.0,1.0,18.0,8.0,97.0,109.0,52.0,43.0,45.0,55.0,0.0,1.0,14.0,5.0,4.0,3.0,4.0,1.0,,,,,12.0,6.0,4.0,4.0,2.0,0.0,2.04,3.69,3.67,2.1,1.77,,,,,,,1.95,3.6,3.6,2.0,1.75,,,1.78,2.1,1.88,1.98,2023-2024
