team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,average-points-per-game.average_points_per_game,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Burgos,,,,103.0,103.0,4326,,,,,,1.76,47.02,47.02,1975,4.69,4.69,197,43.86,43.86,1842,9.69,9.69,407,,,,,,,,,,,,,,,,,,187977.0,7.47,,,,,,,,,1.79,1.79,75,,,,,75.0,2.0,6.0,7.0,14.0,3.0,0.02,0.02,1.0,0.02,1.0,187092.0,,519,12.36,118,308,230,185,209,,519,15.64,15.64,657,,,,,,,,2.31,2.31,2,0.05,97,188044,,,,,,,Spain La Liga 2
Huesca,,,,93.1,93.1,3910,,,,,,1.52,45.02,45.02,1891,4.52,4.52,190,38.29,38.29,1608,11.43,11.43,480,,,,,,,,,,,,,,,,,,187245.0,7.45,,,,,,,,,1.69,1.69,71,,,,,50.0,0.0,2.0,5.0,21.0,4.0,0.07,0.07,0.0,0.0,3.0,185047.0,,401,9.55,104,228,183,129,174,,401,15.71,15.71,660,,,,,,,,2.52,2.52,0,0.0,106,185047,0.02,0.02,0.0,0.0,1.0,63017.0,Spain La Liga 2
FC Cartagena,,,,92.83,92.83,3899,,,,,,1.67,44.31,44.31,1861,3.83,3.83,161,40.12,40.12,1685,11.4,11.4,479,,,,,,,,,,,,,,,,,,186839.0,7.43,,,,,,,,,2.05,2.05,86,,,,,80.0,0.0,5.0,10.0,19.0,1.0,0.07,0.07,0.0,0.0,3.0,189217.0,,429,10.21,109,265,192,139,164,,429,15.1,15.1,634,,,,,,,,2.62,2.62,1,0.02,110,186347,,,,,,,Spain La Liga 2
Eldense,,,,98.1,98.1,4120,,,,,,1.57,45.52,45.52,1912,4.48,4.48,188,45.0,45.0,1890,14.07,14.07,591,,,,,,,,,,,,,,,,,,187734.0,7.52,,,,,,,,,1.79,1.79,75,,,,,71.43,2.0,5.0,4.0,7.0,3.0,0.05,0.05,0.0,0.0,2.0,25717.0,,468,11.14,139,278,205,141,190,,468,14.29,14.29,600,,,,,,,,2.24,2.24,4,0.1,94,185937,0.02,0.02,0.0,0.0,1.0,6306061.0,Spain La Liga 2
Albacete,,,,107.14,107.14,4500,,,,,,1.57,48.67,48.67,2044,4.88,4.88,205,52.4,52.4,2201,13.6,13.6,571,,,,,,,,,,,,,,,,,,3181384.0,7.52,,,,,,,,,1.79,1.79,75,,,,,40.0,3.0,2.0,6.0,18.0,3.0,0.05,0.05,0.0,0.0,2.0,188849.0,,532,12.67,146,338,229,169,194,,532,17.64,17.64,741,,,,,,,,2.29,2.29,3,0.07,96,189198,0.02,0.02,0.0,0.0,1.0,190379.0,Spain La Liga 2
Espanyol,,,,102.09,102.09,4696,,,,,,1.83,51.22,51.22,2356,5.0,5.0,230,43.35,43.35,1994,15.37,15.37,707,,,,,,,,,,,,,,,,,,37543901.0,7.42,,,,,,,,,1.61,1.61,74,,,,,83.33,2.0,10.0,6.0,16.0,3.0,0.13,0.13,1.0,0.02,6.0,186450.0,,555,12.07,158,352,245,168,203,,555,16.65,16.65,766,,,,,,,,2.67,2.67,0,0.0,123,187220,0.02,0.02,0.0,0.0,1.0,25568439.0,Spain La Liga 2
Leganés,,,,97.83,97.83,4109,,,,,,1.95,45.74,45.74,1921,4.14,4.14,174,40.38,40.38,1696,12.9,12.9,542,,,,,,,,,,,,,,,,,,187935.0,7.41,,,,,,,,,1.79,1.79,75,,,,,83.33,0.0,6.0,7.0,20.0,0.0,0.07,0.07,0.0,0.0,3.0,100604.0,,430,10.24,95,285,184,162,145,,430,15.1,15.1,634,,,,,,,,2.55,2.55,4,0.1,107,189184,,,,,,,Spain La Liga 2
FC Andorra,,,,111.5,111.5,4683,,,,,,1.52,62.12,62.12,2609,4.86,4.86,204,52.95,52.95,2224,10.62,10.62,446,,,,,,,,,,,,,,,,,,12148408.0,7.35,,,,,,,,,1.64,1.64,69,,,,,83.33,1.0,5.0,8.0,19.0,3.0,0.1,0.1,0.0,0.0,4.0,14002.0,,551,13.12,172,295,245,154,255,,551,13.55,13.55,569,,,,,,,,1.83,1.83,7,0.17,77,8456322,0.02,0.02,1.0,0.02,1.0,186895.0,Spain La Liga 2
Mirandés,,,,86.76,86.76,3644,,,,,,1.57,44.45,44.45,1867,4.02,4.02,169,41.64,41.64,1749,10.67,10.67,448,,,,,,,,,,,,,,,,,,37249155.0,7.25,,,,,,,,,1.81,1.81,76,,,,,77.78,2.0,7.0,7.0,22.0,1.0,,,,,,,,436,10.38,99,261,198,149,174,,436,16.07,16.07,675,,,,,,,,2.55,2.55,3,0.07,107,381034,0.02,0.02,0.0,0.0,1.0,37308241.0,Spain La Liga 2
Alcorcón,,,,90.95,90.95,3820,,,,,,1.48,42.33,42.33,1778,3.48,3.48,146,40.19,40.19,1688,12.71,12.71,534,,,,,,,,,,,,,,,,,,383674.0,7.36,,,,,,,,,1.64,1.64,69,,,,,50.0,1.0,1.0,7.0,17.0,2.0,0.1,0.1,1.0,0.02,4.0,188931.0,,507,12.07,146,263,228,149,243,,507,17.02,17.02,715,,,,,,,,2.5,2.5,0,0.0,105,189362,0.12,0.12,0.0,0.0,5.0,21539177.0,Spain La Liga 2
Tenerife,,,,103.83,103.83,4361,,,,,,1.71,49.33,49.33,2072,4.26,4.26,179,41.45,41.45,1741,14.29,14.29,600,,,,,,,,,,,,,,,,,,433042.0,7.36,,,,,,,,,2.26,2.26,95,,,,,85.71,1.0,6.0,11.0,16.0,1.0,0.07,0.07,1.0,0.02,3.0,185205.0,,464,11.05,138,299,205,135,165,,464,15.98,15.98,671,,,,,,,,2.98,2.98,0,0.0,125,382072,0.1,0.1,0.0,0.0,4.0,190437.0,Spain La Liga 2
Real Oviedo,,,,102.78,102.78,4728,,,,,,1.83,54.35,54.35,2500,5.5,5.5,253,47.83,47.83,2200,12.3,12.3,566,,,,,,,,,,,,,,,,,,37543479.0,7.65,,,,,,,,,1.39,1.39,64,,,,,75.0,0.0,4.0,5.0,23.0,1.0,0.02,0.02,0.0,0.0,1.0,447197.0,,580,12.61,167,367,246,182,214,,580,16.07,16.07,739,,,,,,,,2.0,2.0,1,0.02,92,132604,0.11,0.11,0.0,0.0,5.0,132604.0,Spain La Liga 2
